Program ID,Broad Field,Field,Institution Name,Program Name,Orientation for New Graduate Students,International Student Orientation,Language Screening / Support Prior to Teaching,Instruction in Writing,Instruction in Statistics,Prizes / Awards for Teaching or Research,Assistance / Training in Proposal Writing,On-campus Graduate Research Conferences,Formal Training in Academic Integrity,Active Graduate Student Association,Staff Assigned to the Graduate Student Association,Financial Support for the Graduate Student Association,Posted Academic Grievance Procedure,Dispute Resolution Procedure,Regular Graduate Programs Directors / Coordinators Meetings,Annual Review of All Enrolled Doctoral Students,Organized Training to Help Students Improve Teaching Skills,Travel Support to Attend Professional Meetings,Count of Student Activities
20061566,Humanities,German Language and Literature,University of Texas At Austin,Germanic Studies,3,3,3,1,2,3,3,3,4,3,1,1,1,1,1,2,3,3,17
20023274,Humanities,German Language and Literature,University of Virginia,German Language & Literature,3,3,3,1,1,3,3,3,3,3,1,1,3,3,3,3,3,3,18
20059701,Humanities,German Language and Literature,University of Washington,Germanics,3,1,1,3,1,3,3,3,3,1,1,1,1,3,3,2,3,3,18
20069869,Humanities,German Language and Literature,Washington University In St. Louis,Germanic Languages and Literature,3,3,3,3,1,1,1,3,4,3,3,1,1,1,1,3,3,3,17
20030681,Humanities,German Language and Literature,University of Wisconsin-Madison,German,3,3,3,3,4,3,3,3,3,3,1,3,3,3,3,2,3,3,17
20063535,Humanities,German Language and Literature,Yale University,Germanic Languages & Literatures,3,1,1,1,1,1,1,3,1,1,,1,1,1,1,3,3,3,17
20060075,Humanities,History,American University,History,3,1,4,1,1,3,2,3,4,3,4,1,1,1,4,2,1,3,14
20034975,Humanities,History,Arizona State University,History,3,1,3,1,1,3,3,1,1,3,1,1,3,1,3,3,3,3,18
20037901,Humanities,History,Auburn University,History,3,1,3,1,1,3,3,3,3,3,3,3,3,3,3,4,3,3,17
20036151,Humanities,History,Boston College,History,3,1,1,1,1,1,3,3,1,3,1,1,1,1,1,2,3,3,18
20059196,Humanities,History,Boston University,History,2,1,2,2,4,1,3,4,4,4,4,4,4,4,2,2,1,3,10
20034784,Humanities,History,Bowling Green State University,History,3,1,1,1,4,3,2,3,1,1,1,1,1,3,4,3,3,3,16
20024985,Humanities,History,Brandeis University,American History,3,1,1,3,4,1,3,3,3,1,1,1,1,1,3,3,3,3,17
20025036,Humanities,History,Brandeis University,Comparative History,1,1,1,1,4,3,1,1,1,1,1,1,1,1,1,3,1,3,17
20071271,Humanities,History,Carnegie Mellon University,History,3,1,1,4,1,3,3,2,4,3,1,3,3,3,3,2,3,3,16
20019165,Humanities,History,Case Western Reserve University,History,3,1,1,1,4,3,3,1,4,3,1,1,1,1,1,1,1,3,16
20052229,Humanities,History,Catholic University of America,History,1,1,1,1,4,4,2,2,1,1,1,1,1,1,4,2,2,1,15
20018357,Humanities,History,Brown University,History,3,1,1,1,1,3,3,3,1,3,1,3,3,3,3,3,1,3,18
20018001,Humanities,History,Claremont Graduate University,History,3,1,3,3,2,3,3,3,4,3,3,3,1,1,1,3,3,1,17
20057237,Humanities,History,City University of New York Grad. Center,History,3,1,1,1,1,3,3,3,1,3,1,3,1,3,3,1,3,3,18
20066833,Humanities,History,Clark University,History,1,1,3,1,4,1,3,1,1,1,1,1,1,1,3,2,1,2,17
20045045,Humanities,History,College of William And Mary,Early American and United States History,3,1,1,3,2,3,3,3,4,3,3,3,3,1,1,2,3,3,17
20057680,Humanities,History,Columbia University In The City of New York,History,3,1,1,4,4,3,3,1,1,1,1,1,1,1,3,3,3,3,16
20030089,Humanities,History,Duke University,History,3,1,1,1,1,1,1,3,3,1,4,1,1,1,1,2,1,1,17
20015839,Humanities,History,Cornell University,History,3,1,1,1,1,1,3,4,2,3,3,3,1,1,1,2,3,3,17
20062028,Humanities,History,Emory University,History,3,1,3,1,3,2,3,3,4,3,1,3,3,3,3,2,3,3,17
20034645,Humanities,History,Florida International University,History,3,1,3,4,4,3,3,3,4,3,4,4,3,3,2,2,3,3,13
20027296,Humanities,History,Florida State University,History,3,1,1,1,4,1,1,2,1,3,1,3,1,1,3,1,1,3,17
20029472,Humanities,History,Fordham University,History,3,1,1,4,4,3,3,3,4,1,1,1,1,1,3,1,2,3,15
20019437,Humanities,History,George Washington University,History,3,1,1,1,4,3,3,2,4,3,4,3,1,2,3,3,3,3,15
20023012,Humanities,History,Georgetown University,History,3,3,2,1,1,3,2,4,4,3,4,1,3,3,3,3,3,3,15
20062840,Humanities,History,Georgia Institute of Technology,"Architecture (subfield: History, Theory & Criticism)",3,3,4,4,4,3,2,4,4,4,4,4,4,3,2,2,4,3,8
20051521,Humanities,History,Georgia State University,History,2,1,1,4,4,2,2,4,4,2,4,3,3,3,1,2,3,2,13
20062950,Humanities,History,Georgia Institute of Technology,History&Sociology of Technology&Science/History of Tech,3,1,4,1,1,3,3,3,1,3,1,1,1,1,3,2,1,3,17
20066082,Humanities,History,Harvard University,Hist. & East Asian Lang.,3,3,1,1,4,1,3,1,4,1,1,1,3,3,3,3,1,3,16
20066105,Humanities,History,Harvard University,History,3,3,3,3,4,3,3,3,2,3,1,3,3,3,3,3,3,3,17
20066121,Humanities,History,Harvard University,History of Science,3,1,1,1,4,1,1,1,4,1,1,1,1,1,3,3,3,3,16
20026022,Humanities,History,Howard University,History,3,3,3,1,1,3,3,1,1,3,4,3,3,3,3,2,3,3,17
20046390,Humanities,History,Indiana University At Bloomington,History,3,3,3,1,1,2,3,2,1,3,1,3,3,3,4,1,3,3,17
20046400,Humanities,History,Indiana University At Bloomington,History & Philosophy of Science,3,3,3,1,1,3,3,3,3,3,1,1,3,3,3,3,3,3,18
20016249,Humanities,History,Iowa State University,Agricultural History and Rural Studies,1,1,1,1,4,1,2,4,3,1,1,1,1,1,1,2,1,1,16
20016498,Humanities,History,Iowa State University,History of Technology & Science,3,1,1,1,4,3,2,2,1,3,3,3,1,1,3,2,3,3,17
20056746,Humanities,History,Johns Hopkins University,History,2,1,1,1,1,1,2,2,1,3,3,3,3,3,2,2,3,2,18
20056762,Humanities,History,Johns Hopkins University,"History of Science, Medicine, and Technology",3,1,1,4,2,2,2,2,1,1,1,1,1,1,1,2,1,3,17
20028622,Humanities,History,Kansas State University,History,3,1,1,3,1,3,2,1,1,3,3,3,1,1,2,2,2,2,18
20039488,Humanities,History,Lehigh University,History,3,3,1,1,4,3,2,2,1,1,1,1,1,1,3,2,3,3,17
20036546,Humanities,History,Loyola University Chicago,History,3,1,1,1,4,3,3,3,2,3,2,3,3,3,3,2,3,3,17
20058142,Humanities,History,Louisiana State University And Agricultural And Mechanical College,History,3,1,1,1,1,3,1,4,1,1,1,4,1,1,1,2,1,2,16
20040930,Humanities,History,Marquette University,History,3,1,2,1,4,4,2,2,3,3,1,1,3,3,4,3,2,2,15
20021153,Humanities,History,Miami University,History,3,1,1,1,1,1,3,1,3,1,1,1,3,3,3,2,3,3,18
20047001,Humanities,History,Michigan State University,History,3,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,17
20024493,Humanities,History,Mississippi State University,History,3,1,3,2,2,3,1,2,2,3,3,1,1,1,1,3,1,3,18
20064356,Humanities,History,New York University,History,3,1,1,1,1,3,3,3,1,3,1,3,1,3,3,3,1,3,18
20031907,Humanities,History,Northeastern University,History,3,1,1,1,1,1,1,1,1,3,1,1,1,1,3,2,3,3,18
20040367,Humanities,History,Northern Illinois University,History,3,1,1,4,4,3,2,1,3,2,2,2,3,1,1,2,2,3,16
20068925,Humanities,History,Northwestern University,History,3,3,1,1,4,3,3,3,3,3,1,3,,,3,3,3,3,15
20029074,Humanities,History,Ohio State University Main Campus,History,3,1,3,3,1,3,3,3,1,3,1,3,3,3,3,3,3,3,18
20013828,Humanities,History,Ohio University Main Campus,History,3,1,1,3,1,3,3,,,3,4,4,3,3,3,2,3,3,14
20042019,Humanities,History,Oklahoma State University Main Campus,History,3,1,1,2,2,3,1,3,3,3,3,3,1,1,4,4,3,3,16
20031473,Humanities,History,Penn State University,History,2,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,18
20032540,Humanities,History,Princeton University,History,3,1,3,4,4,1,2,3,4,3,1,3,1,1,3,3,1,1,15
20032553,Humanities,History,Princeton University,History of Science,3,1,3,2,4,1,2,3,4,3,1,3,1,1,3,3,1,1,16
20055909,Humanities,History,Purdue University Main Campus,History,3,1,3,1,1,3,3,1,1,3,1,3,3,3,1,3,3,3,18
20041146,Humanities,History,Rice University,History,3,3,3,3,4,3,3,3,3,3,1,1,3,3,3,3,3,3,17
20012599,Humanities,History,Rutgers The State University of New Jersey New Brunswick Campus,History,3,3,1,4,1,3,3,2,3,3,2,3,3,3,3,2,3,3,17
20040480,Humanities,History,Southern Illinois University Carbondale,Historical Studies,3,1,1,1,4,2,2,2,3,3,2,2,3,3,1,2,2,3,17
20043296,Humanities,History,Southern Methodist University,History,3,3,1,4,4,3,2,3,4,1,1,1,1,1,4,2,3,3,14
20052656,Humanities,History,Stanford University,History,2,1,1,4,4,1,2,4,4,2,4,1,1,1,1,2,1,1,13
20033646,Humanities,History,State University of New York At Albany,History,3,1,3,1,4,3,3,3,3,3,2,2,3,3,3,1,3,3,17
20037493,Humanities,History,State University of New York At Binghamton,History,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,18
20038573,Humanities,History,State University of New York At Buffalo,History,3,1,1,4,4,3,2,2,1,3,4,2,1,1,2,2,1,2,15
20038201,Humanities,History,State University of New York At Stony Brook,History,1,1,1,1,1,1,4,1,1,1,4,1,1,1,1,1,1,1,16
20022589,Humanities,History,Syracuse University Main Campus,History,3,1,3,3,1,3,1,1,1,1,1,1,1,1,3,2,1,2,18
20042268,Humanities,History,Temple University,History,2,1,1,4,4,2,2,2,3,2,2,3,3,3,3,2,3,3,16
20021991,Humanities,History,Texas A & M University,History,1,1,1,4,2,3,3,1,3,3,1,3,1,1,1,2,1,3,17
20017390,Humanities,History,Texas Christian University,History,3,1,1,4,4,2,2,2,2,3,2,4,3,3,2,2,2,2,15
20029663,Humanities,History,Tufts University,History,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,17
20025858,Humanities,History,Tulane University,History,3,1,1,4,4,2,3,4,4,3,1,3,1,1,4,4,1,3,12
20041777,Humanities,History,University of Alabama,History,3,1,1,2,4,3,3,1,2,3,4,1,2,1,2,2,3,3,16
20034043,Humanities,History,University of Arizona,History,3,1,3,1,4,3,3,1,1,3,1,1,3,3,3,2,3,3,17
20013666,Humanities,History,University of Arkansas Main Campus,History,3,3,3,4,4,3,3,2,4,2,2,1,3,3,3,3,3,3,15
20060978,Humanities,History,University of California-Berkeley,History,3,1,1,1,1,3,3,3,1,3,1,3,3,3,1,3,3,3,18
20067227,Humanities,History,University of California-Davis,History,3,1,1,1,1,3,3,1,3,3,3,1,1,3,3,3,3,3,18
20049193,Humanities,History,University of California-Irvine,History,2,1,1,2,1,2,2,1,2,1,1,3,1,1,1,2,1,2,18
20053396,Humanities,History,University of California-Los Angeles,History,3,1,1,1,1,1,2,2,2,3,3,3,1,3,2,2,3,3,18
20048864,Humanities,History,University of California-Riverside,History,3,1,1,4,4,3,1,3,4,3,1,1,1,3,3,3,3,3,15
20065643,Humanities,History,University of California-San Diego,History,3,1,1,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,18
20070298,Humanities,History,University of California-Santa Barbara,History,3,1,3,3,1,3,3,3,3,3,1,3,3,3,3,2,3,3,18
20023685,Humanities,History,University of California-Santa Cruz,History,3,1,1,4,4,3,2,1,4,1,4,1,1,1,1,2,3,3,14
20014403,Humanities,History,University of Chicago,History,3,1,1,1,1,3,4,2,2,3,3,1,1,3,3,2,1,2,17
20032139,Humanities,History,University of Cincinnati Main Campus,History,3,1,3,1,1,3,3,3,3,3,4,1,3,3,2,2,3,3,17
20064013,Humanities,History,University of Colorado At Boulder,History,3,1,1,4,4,3,3,2,2,3,1,1,3,3,3,3,3,3,16
20024082,Humanities,History,University of Connecticut,History PhD,3,1,1,4,4,1,4,2,1,3,4,3,1,1,3,3,3,1,14
20012214,Humanities,History,University of Delaware,History,3,1,1,3,4,2,2,2,4,3,4,2,1,3,2,2,3,2,15
20013187,Humanities,History,University of Florida,History,3,1,1,1,,3,2,3,,3,3,3,1,1,1,2,3,3,16
20019770,Humanities,History,University of Georgia,History,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,18
20014791,Humanities,History,University of Hawaii At Manoa,History,3,1,1,,,2,,3,4,1,1,1,1,1,1,4,1,1,13
20067625,Humanities,History,University of Idaho,History,1,1,4,4,4,1,4,4,4,1,4,1,1,1,4,4,2,1,9
20042899,Humanities,History,University of Illinois At Chicago,History,2,3,1,1,4,3,2,1,3,3,1,1,1,3,1,2,1,1,17
20039051,Humanities,History,University of Illinois At Urbana-Champaign,History,2,1,1,3,3,3,2,2,2,2,4,2,3,1,3,4,3,1,16
20020604,Humanities,History,University of Iowa,History,3,3,1,1,4,3,3,3,3,3,1,3,3,3,3,2,3,3,17
20051194,Humanities,History,University of Kansas,History,3,1,3,1,4,3,3,1,1,3,1,1,3,1,3,2,3,3,17
20028237,Humanities,History,University of Kentucky,History,3,1,1,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,17
20050263,Humanities,History,University of Maryland College Park,History,3,3,3,1,4,3,2,3,1,3,1,3,1,3,3,4,1,3,16
20047991,Humanities,History,University of Massachusetts Amherst,History,3,1,1,4,4,3,3,2,1,3,1,3,1,1,3,2,3,3,16
20027872,Humanities,History,University of Memphis,History,3,3,3,4,4,3,2,2,2,2,2,2,3,3,3,2,3,3,16
20050849,Humanities,History,University of Miami,History,3,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,18
20035482,Humanities,History,University of Michigan-Ann Arbor,History,3,1,1,1,1,3,3,3,1,3,1,3,3,3,3,2,3,3,18
20039983,Humanities,History,University of Minnesota-Twin Cities,History,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,18
20040008,Humanities,History,University of Minnesota-Twin Cities,History of Science and Technology,3,1,1,1,,1,,,1,3,,1,1,1,1,1,3,3,14
20062390,Humanities,History,University of Mississippi,History,3,1,1,1,1,2,4,1,,3,1,1,1,4,1,2,2,3,15
20025418,Humanities,History,University of Missouri - Columbia,History,3,1,1,4,2,3,3,3,3,3,3,3,1,1,3,3,1,1,17
20017332,Humanities,History,University of Nebraska - Lincoln,History,3,3,1,4,4,3,1,3,1,3,3,1,3,1,3,4,3,2,15
20050658,Humanities,History,University of New Hampshire,History,3,1,1,3,2,3,3,3,3,3,1,1,1,1,4,3,3,3,17
20015295,Humanities,History,University of New Mexico Main Campus,History,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,17
20045320,Humanities,History,University of North Carolina At Chapel Hill,History,3,1,1,1,1,3,3,3,1,3,1,3,1,1,3,3,3,3,18
20047344,Humanities,History,University of North Texas,History,3,1,4,4,4,3,4,1,4,3,4,4,1,1,3,4,2,3,10
20035945,Humanities,History,University of Notre Dame,History,3,1,1,3,4,3,2,4,2,3,1,1,3,2,1,2,3,3,16
20051709,Humanities,History,University of Oklahoma Norman Campus,History,2,1,1,1,4,3,3,3,3,3,3,3,1,1,3,3,3,3,17
20051712,Humanities,History,University of Oklahoma Norman Campus,History of Science,1,1,1,1,4,1,3,3,1,3,3,3,1,1,3,3,1,3,17
20043911,Humanities,History,University of Oregon,History,3,3,1,4,4,3,1,3,2,3,4,2,1,1,2,2,3,3,15
20036944,Humanities,History,University of Pennsylvania,History,3,1,1,1,1,2,2,1,1,3,1,1,1,3,3,2,3,3,18
20049711,Humanities,History,University of Pittsburgh Pittsburgh Campus,History,3,1,3,1,1,3,3,3,1,3,3,3,3,1,3,3,3,3,18
20069270,Humanities,History,University of Rochester,History,2,1,1,1,1,3,2,3,4,1,1,4,3,1,3,2,2,3,16
20067829,Humanities,History,University of South Carolina Columbia,History,3,1,1,4,4,3,2,2,3,3,3,1,1,1,1,2,3,3,16
20068187,Humanities,History,University of Southern California,History,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,18
20032799,Humanities,History,University of Southern Mississippi,History,3,1,1,3,1,3,2,3,2,3,1,1,1,1,1,3,2,3,18
20045841,Humanities,History,University of Tennessee,History,3,1,1,4,1,3,1,4,3,3,1,1,3,3,3,3,3,3,16
20061582,Humanities,History,University of Texas At Austin,History,3,1,1,3,4,3,3,3,1,3,1,3,1,1,3,2,3,3,17
20056131,Humanities,History,University of Texas At Dallas,History of Ideas,3,1,2,4,4,3,2,4,3,1,2,2,3,3,3,2,2,2,15
20043539,Humanities,History,University of Toledo,History,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,18
20023290,Humanities,History,University of Virginia,History,3,1,1,1,4,3,2,2,1,3,4,1,1,1,1,2,1,3,16
20059727,Humanities,History,University of Washington,History,3,3,1,3,1,3,3,2,1,3,4,3,3,3,1,2,3,3,17
20030704,Humanities,History,University of Wisconsin-Madison,History,3,3,3,3,2,3,3,1,3,3,3,3,3,3,3,4,3,3,17
20051990,Humanities,History,Vanderbilt University,History,3,1,1,1,4,1,1,1,1,3,2,3,1,1,1,3,3,3,17
20058485,Humanities,History,Washington State University,History,3,3,3,1,1,3,1,1,1,3,1,1,1,1,3,3,3,3,18
20069885,Humanities,History,Washington University In St. Louis,History,3,1,3,1,1,3,3,1,4,3,1,3,3,3,1,3,3,3,17
20021616,Humanities,History,Wayne State University,History,3,1,1,3,1,3,1,1,3,2,4,2,3,3,1,3,3,3,17
20044088,Humanities,History,Western Michigan University,History,3,3,3,1,1,3,3,1,1,3,1,1,3,3,1,3,3,3,18
20063548,Humanities,History,Yale University,History,3,1,1,1,1,1,3,3,1,3,1,3,3,3,3,3,3,3,18
20063564,Humanities,History,Yale University,History of Medicine & Science,3,1,1,3,1,1,3,3,1,3,3,3,1,1,3,3,1,3,18
20063632,Humanities,History,Yale University,Medieval Studies,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,3,18
20059015,Humanities,"History of Art, Architecture and Archaeology",Boston University,Art History,3,1,2,1,1,3,3,2,4,3,1,4,1,1,2,2,3,3,16
20018360,Humanities,"History of Art, Architecture and Archaeology",Brown University,History of Art and Architecture,3,1,1,1,1,3,3,3,1,3,1,3,3,3,3,3,3,3,18
20048990,Humanities,"History of Art, Architecture and Archaeology",Bryn Mawr College,History of Art,1,1,4,4,4,1,2,1,4,1,1,1,4,1,1,3,1,3,13
20019042,Humanities,"History of Art, Architecture and Archaeology",Case Western Reserve University,Art History,3,1,1,1,4,1,3,3,2,3,3,1,1,1,3,3,1,3,17
20057017,Humanities,"History of Art, Architecture and Archaeology",City University of New York Grad. Center,Art History,3,1,1,3,1,3,3,1,1,3,1,3,3,3,3,1,3,1,18
20057402,Humanities,"History of Art, Architecture and Archaeology",Columbia University In The City of New York,Architecture,1,1,1,4,4,1,1,3,1,1,1,1,1,1,3,3,1,3,16
20057415,Humanities,"History of Art, Architecture and Archaeology",Columbia University In The City of New York,Art History and Archaeology,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,3,1,1,16
20015538,Humanities,"History of Art, Architecture and Archaeology",Cornell University,Architecture,3,1,1,1,1,3,3,2,4,3,1,3,3,3,3,2,1,3,17
20015842,Humanities,"History of Art, Architecture and Archaeology",Cornell University,History of Art and Archeology,3,1,1,1,1,1,3,2,4,1,1,1,1,3,3,4,1,3,16
20030128,Humanities,"History of Art, Architecture and Archaeology",Duke University,Art History,3,1,1,1,4,1,1,3,3,1,4,1,1,1,1,2,1,1,16
20061919,Humanities,"History of Art, Architecture and Archaeology",Emory University,Art History,3,1,1,4,4,4,3,3,4,1,1,1,3,3,3,,3,3,13
20027199,Humanities,"History of Art, Architecture and Archaeology",Florida State University,Art History,3,1,1,1,4,1,1,2,1,3,1,3,1,1,3,1,1,3,17
20066118,Humanities,"History of Art, Architecture and Archaeology",Harvard University,History of Art and Architecture,3,1,3,1,4,3,3,3,4,3,1,3,1,1,3,3,3,3,16
20060389,Humanities,"History of Art, Architecture and Archaeology",Illinois Institute of Technology,Architecture,3,1,1,4,4,4,1,1,4,4,4,4,1,1,1,4,1,3,10
20046329,Humanities,"History of Art, Architecture and Archaeology",Indiana University At Bloomington,Fine Arts-Art History,3,1,1,1,1,1,3,3,3,3,4,3,3,3,1,3,3,3,17
20056759,Humanities,"History of Art, Architecture and Archaeology",Johns Hopkins University,History of Art,3,1,1,1,,4,2,3,1,1,,,1,1,,2,1,3,13
20033332,Humanities,"History of Art, Architecture and Archaeology",Massachusetts Institute of Technology,"History, Theory and Criticism",3,1,3,1,1,3,3,2,1,3,1,3,1,3,3,2,1,2,18
20064369,Humanities,"History of Art, Architecture and Archaeology",New York University,History of Art and Archeology/IFA,3,3,1,1,4,3,3,3,4,3,3,3,3,3,1,3,1,3,16
