Program ID,Broad Field,Field,Institution Name,Program Name,Program Website,Control,Regional Code,Program Size Quartile
20033358,Social and Behavioral Sciences,Linguistics,Massachusetts Institute of Technology,Linguistics,http://web.mit.edu/linguistics/,Private,NE,3
20047056,Social and Behavioral Sciences,Linguistics,Michigan State University,Linguistics,http://linglang.msu.edu/,Public,MW,2
20064398,Social and Behavioral Sciences,Linguistics,New York University,Linguistics,http://www.nyu.edu/gsas/dept/lingu/graduate/,Private,NE,3
20068954,Social and Behavioral Sciences,Linguistics,Northwestern University,Linguistics,http://www.wcas.northwestern.edu/linguistics/,Private,MW,2
20029126,Social and Behavioral Sciences,Linguistics,Ohio State University Main Campus,Linguistics,http://www.ling.ohio-state.edu/,Public,MW,4
20055938,Social and Behavioral Sciences,Linguistics,Purdue University Main Campus,Linguistics,http://www.cla.purdue.edu/academic/idis/linguistics,Public,MW,1
20012625,Social and Behavioral Sciences,Linguistics,Rutgers The State University of New Jersey New Brunswick Campus,Linguistics,http://ling.rutgers.edu,Public,NE,2
20041159,Social and Behavioral Sciences,Linguistics,Rice University,Linguistics,http://linguistics.rice.edu/,Private,SC,2
20063221,Social and Behavioral Sciences,Linguistics,San Diego State University-University of California San Diego,Language and Communicative Disorders,http://www.slhs.sdsu.edu/phdmain.php,Public,W,1
20052698,Social and Behavioral Sciences,Linguistics,Stanford University,Linguistics,http://www-linguistics.stanford.edu/,Private,W,3
20038599,Social and Behavioral Sciences,Linguistics,State University of New York At Buffalo,LINGUISTICS,http://linguistics.buffalo.edu/,Public,NE,4
20038227,Social and Behavioral Sciences,Linguistics,State University of New York At Stony Brook,Linguistics,http://semlab1.sbs.sunysb.edu/,Public,NE,2
20034072,Social and Behavioral Sciences,Linguistics,University of Arizona,Linguistics,http://linguistics.arizona.edu/,Public,W,4
20061045,Social and Behavioral Sciences,Linguistics,University of California-Berkeley,Linguistics,http://www.linguistics.berkeley.edu,Public,W,4
20053011,Social and Behavioral Sciences,Linguistics,University of California-Los Angeles,Applied Linguistics,http://www.humnet.ucla.edu/humnet/al/index.html,Public,W,4
20053435,Social and Behavioral Sciences,Linguistics,University of California-Los Angeles,Linguistics,http://www.linguistics.ucla.edu/,Public,W,3
20065656,Social and Behavioral Sciences,Linguistics,University of California-San Diego,Linguistics,http://www.ling.ucsd.edu,Public,W,2
20070308,Social and Behavioral Sciences,Linguistics,University of California-Santa Barbara,Linguistics,http://www.linguistics.ucsb.edu,Public,W,2
20023711,Social and Behavioral Sciences,Linguistics,University of California-Santa Cruz,Linguistics,http://ling.ucsc.edu/graduate/,Public,W,1
20014445,Social and Behavioral Sciences,Linguistics,University of Chicago,Linguistics,http://humanities.uchicago.edu/depts/linguistics,Private,MW,4
20064039,Social and Behavioral Sciences,Linguistics,University of Colorado At Boulder,Linguistics,http://www.colorado.edu/linguistics,Public,W,3
20024118,Social and Behavioral Sciences,Linguistics,University of Connecticut,Linguistics PhD,http://www.linguistics.uconn.edu/,Public,NE,3
20012230,Social and Behavioral Sciences,Linguistics,University of Delaware,Linguistics,http://www.ling.udel.edu/ling/,Public,SA,2
20013226,Social and Behavioral Sciences,Linguistics,University of Florida,Linguistics,http://www.lin.ufl.edu/,Public,SA,3
20019819,Social and Behavioral Sciences,Linguistics,University of Georgia,Linguistics,http://www.linguistics.uga.edu,Public,SA,3
20014801,Social and Behavioral Sciences,Linguistics,University of Hawaii At Manoa,Linguistics,http://www.ling.hawaii.edu/,Public,W,4
20014924,Social and Behavioral Sciences,Linguistics,University of Hawaii At Manoa,Second Language Acquisition,http://www.hawaii.edu/sls/,Public,W,1
20039129,Social and Behavioral Sciences,Linguistics,University of Illinois At Urbana-Champaign,Linguistics,http://www.linguistics.uiuc.edu/,Public,MW,4
20020497,Social and Behavioral Sciences,Linguistics,University of Iowa,Second Language Acquisition,http://intl-programs.uiowa.edu/academic/flare/index.htm,Public,MW,2
20051217,Social and Behavioral Sciences,Linguistics,University of Kansas,Linguistics,http://www.linguistics.ku.edu,Public,MW,1
20012832,Social and Behavioral Sciences,Linguistics,University of Louisiana At Lafayette,Applied Language and Speech Sciences,http://speechandlanguage.louisiana.edu/programs/phd.shtml,Public,SC,N/D
20050315,Social and Behavioral Sciences,Linguistics,University of Maryland College Park,Linguistics,http://www.ling.umd.edu/,Public,SA,3
20048026,Social and Behavioral Sciences,Linguistics,University of Massachusetts Amherst,Linguistics,http://www.umass.edu/linguist,Public,NE,3
20035563,Social and Behavioral Sciences,Linguistics,University of Michigan-Ann Arbor,Linguistics,http://www.lsa.umich.edu/ling/,Public,MW,2
20040037,Social and Behavioral Sciences,Linguistics,University of Minnesota-Twin Cities,Linguistics,http://www.iles.umn.edu/linguistics/grad/.index.htm,Public,MW,1
20015305,Social and Behavioral Sciences,Linguistics,University of New Mexico Main Campus,Linguistics,http://www.unm.edu/~linguist/,Public,W,1
20043937,Social and Behavioral Sciences,Linguistics,University of Oregon,Linguistics,http://logos.uoregon.edu/index.html,Public,W,1
20036973,Social and Behavioral Sciences,Linguistics,University of Pennsylvania,Linguistics,http://www.ling.upenn.edu/grad,Private,NE,3
20024972,Social and Behavioral Sciences,Linguistics,University of South Florida,Second Language Acquisition/Instructional Technology Maria,http://www.coedu.usf.edu/slait/,Public,SA,3
20068200,Social and Behavioral Sciences,Linguistics,University of Southern California,Linguistics,http://www.usc.edu/schools/college/ling/home/index.shtml,Private,W,4
20061647,Social and Behavioral Sciences,Linguistics,University of Texas At Austin,Linguistics,http://www.utexas.edu/cola/depts/linguistics,Public,SC,4
20059756,Social and Behavioral Sciences,Linguistics,University of Washington,Linguistics,http://depts.washington.edu/lingweb/,Public,W,1
20030791,Social and Behavioral Sciences,Linguistics,University of Wisconsin-Madison,Linguistics,http://ling.wisc.edu,Public,MW,1
20063603,Social and Behavioral Sciences,Linguistics,Yale University,Linguistics,http://www.yale.edu/linguist/,Private,NE,2
20060091,Social and Behavioral Sciences,Political Science,American University,Political Science,http://www.american.edu/,Private,SA,4
20035071,Social and Behavioral Sciences,Political Science,Arizona State University,Political Science,http://www.asu.edu/clas/polisci/,Public,W,1
20036180,Social and Behavioral Sciences,Political Science,Boston College,Political Science,http://www.bc.edu/politicalscience,Private,NE,2
20059332,Social and Behavioral Sciences,Political Science,Boston University,Political Science,http://www.bu.edu/polisci/academics/graduate/phd/,Private,NE,2
20025146,Social and Behavioral Sciences,Political Science,Brandeis University,Politics,http://www.brandeis.edu/departments/politics/graduate/phdprogram.html,Private,NE,1
20018454,Social and Behavioral Sciences,Political Science,Brown University,Political Science,http://www.brown.edu/Departments/Political_Science/,Private,NE,2
20052313,Social and Behavioral Sciences,Political Science,Catholic University of America,Politics,http://politics.cua.edu/,Private,SA,3
20057334,Social and Behavioral Sciences,Political Science,City University of New York Grad. Center,Political science,http://web.gc.cuny.edu/dept/polit/,Public,NE,4
20018043,Social and Behavioral Sciences,Political Science,Claremont Graduate University,Politics and Policy,http://www.cgu.edu/spe,Private,W,4
20057842,Social and Behavioral Sciences,Political Science,Columbia University In The City of New York,Political Science,http://www.columbia.edu/cu/polisci/,Private,NE,4
20015826,Social and Behavioral Sciences,Political Science,Cornell University,Government,http://falcon.arts.cornell.edu/govt/,Private,NE,3
20030092,Social and Behavioral Sciences,Political Science,Duke University,Political Science,http://www.poli.duke.edu,Private,SA,4
20062112,Social and Behavioral Sciences,Political Science,Emory University,Political Science,http://www.polisci.emory.edu/graduate/graduate-home.htm,Private,SA,2
20034658,Social and Behavioral Sciences,Political Science,Florida International University,International Relations,http://www.fiu.edu/~intlrel,Public,SA,2
20034687,Social and Behavioral Sciences,Political Science,Florida International University,Political Science,http://www.fiu.edu/~polsci/graduate.htm,Public,SA,1
20027393,Social and Behavioral Sciences,Political Science,Florida State University,Political Science,http://www.polisci.fsu.edu/,Public,SA,2
20019495,Social and Behavioral Sciences,Political Science,George Washington University,Political Science,http://www.gwu.edu/~psc,Private,SA,3
20023009,Social and Behavioral Sciences,Political Science,Georgetown University,Government,http://government.georgetown.edu/,Private,SA,4
20051550,Social and Behavioral Sciences,Political Science,Georgia State University,Political Science,http://www2.gsu.edu/~wwwpol/,Public,SA,1
20026080,Social and Behavioral Sciences,Political Science,Howard University,Political Science,http://www.howard.edu,Private,SA,2
20066066,Social and Behavioral Sciences,Political Science,Harvard University,Government,http://www.gov.harvard.edu,Private,NE,4
20046594,Social and Behavioral Sciences,Political Science,Indiana University At Bloomington,Political Science,http://www.indiana.edu/~iupolsci/,Public,MW,3
20056953,Social and Behavioral Sciences,Political Science,Johns Hopkins University,Political Science,http://politicalscience.jhu.edu/graduate_overview.html,Private,SA,3
20058249,Social and Behavioral Sciences,Political Science,Louisiana State University And Agricultural And Mechanical College,Political Science,http://appl003.lsu.edu/artsci/polisci.nsf/index,Public,SC,2
20036630,Social and Behavioral Sciences,Political Science,Loyola University Chicago,Political Science,http://www.luc.edu/politicalscience/index.shtml,Private,MW,1
20033455,Social and Behavioral Sciences,Political Science,Massachusetts Institute of Technology,Political Science,http://web.mit.edu/polisci/index.html,Private,NE,3
20047205,Social and Behavioral Sciences,Political Science,Michigan State University,Political Science,http://www.polisci.msu.edu,Public,MW,3
20064547,Social and Behavioral Sciences,Political Science,New York University,Politics,http://www.nyu.edu/gsas/dept/politics/grad/phd_description1.shtml,Private,NE,3
20040396,Social and Behavioral Sciences,Political Science,Northern Illinois University,Political Science,http://polisci.niu.edu/graduate/,Public,MW,3
20069047,Social and Behavioral Sciences,Political Science,Northwestern University,Political Science,http://www.polisci.northwestern.edu/,Private,MW,3
20029294,Social and Behavioral Sciences,Political Science,Ohio State University Main Campus,Political Science,http://psweb.sbs.ohio-state.edu/,Public,MW,4
20071022,Social and Behavioral Sciences,Political Science,Old Dominion University,International Studies,http://al.odu.edu/gpis,Public,SA,2
20031729,Social and Behavioral Sciences,Political Science,Penn State University,Political Science,http://polisci.la.psu.edu/,Public,NE,2
20032650,Social and Behavioral Sciences,Political Science,Princeton University,Politics,http://www.princeton.edu/politics/graduate/,Private,NE,3
20056018,Social and Behavioral Sciences,Political Science,Purdue University Main Campus,Political Science,http://www.polsci.purdue.edu,Public,MW,2
20041214,Social and Behavioral Sciences,Political Science,Rice University,Political Science,http://www.ruf.rice.edu/~poli/,Private,SC,1
20012777,Social and Behavioral Sciences,Political Science,Rutgers The State University of New Jersey New Brunswick Campus,Political Science,http://www.polisci.rutgers.edu,Public,NE,4
20040574,Social and Behavioral Sciences,Political Science,Southern Illinois University Carbondale,Political Science,http://www.siu.edu/departments/cola/polysci/,Public,MW,1
20052834,Social and Behavioral Sciences,Political Science,Stanford University,Political Science,http://politicalscience.stanford.edu/,Private,W,3
20033714,Social and Behavioral Sciences,Political Science,State University of New York At Albany,Political Science,http://www.albany.edu/rockefeller/pos/index.htm,Public,NE,3
20037558,Social and Behavioral Sciences,Political Science,State University of New York At Binghamton,Political Science,http://www.agronomy.unl.edu/index.html,Public,NE,2
20038706,Social and Behavioral Sciences,Political Science,State University of New York At Buffalo,Political Science,http://www.polsci.buffalo.edu/,Public,NE,2
